FECHA,DIA,HORA,BARRIO,MES,ZONA,CLASE_DE_SITIO,ARMA_EMPLEADA,MOVIL_VICTIMA,MOVIL_AGRESOR,EDAD,ESTADO_CIVIL,PAIS_NACIMIENTO,CLASE_EMPLEADO,PROFESION,ESCOLARIDAD,GENERO
2010-01-31,Domingo,07:00:00,LAS CRUCES E-3,ene.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2010-01-31,Domingo,02:00:00,ALQUERIAS DE LA FRAGUA E-8,ene.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2010-01-31,Domingo,01:20:00,LA ESTANCIA E-19,ene.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-01-31,Domingo,23:54:00,LA VICTORIA E-4,ene.,URBANA,RESTAURANTES,ARMA DE FUEGO,A PIE,A PIE,23.0,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-01,Lunes,00:20:00,SANTA INES E-4,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-01,Lunes,12:05:00,URB. NUEVA ZELANDIA E-11,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,49.0,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,MASCULINO
2010-02-02,Martes,10:30:00,BELLO HORIZONTE E-4,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,27.0,UNION LIBRE,COLOMBIA,GANADERO,-,SECUNDARIA,MASCULINO
2010-02-02,Martes,13:10:00,EL PORVENIR E-7,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-03,Miércoles,22:00:00,ABRAHAM LINCON E-6,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,NO REPORTA,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2010-02-03,Miércoles,07:30:00,QUIRIGUA I E-10,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-03,Miércoles,01:40:00,SANTO DOMINGO E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-03,Miércoles,19:05:00,LA CAPUCHINA E-3,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,SOLTERO,COLOMBIA,DELINCUENCIA,-,PRIMARIA,MASCULINO
2010-02-04,Jueves,04:00:00,RICAURTE E-14,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-04,Jueves,19:50:00,PUENTE GRANDE E-9,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,MASCULINO
2010-02-04,Jueves,22:10:00,CARACOLI E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,MASCULINO
2010-02-04,Jueves,15:10:00,QUIRIGUA I E-10,feb.,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,20.0,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,FEMENINO
2010-02-04,Jueves,13:17:00,MARIA PAZ E-8,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-05,Viernes,18:30:00,LAS MERCEDES E-4,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,MASCULINO
2010-02-05,Viernes,18:30:00,SAN FRANCISCO E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-05,Viernes,06:20:00,SANTA VIVIANA E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,48.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-05,Viernes,19:14:00,VILLA EMMA E-7,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-06,Sábado,21:30:00,BOSA CENTRO E-7,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-06,Sábado,10:30:00,ARBORIZADORA ALTA E-19,feb.,URBANA,CAÑOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-06,Sábado,09:30:00,URB. TOBERIN E-1,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,GANADERO,-,SECUNDARIA,MASCULINO
2010-02-06,Sábado,22:40:00,ALCAPARROS I-II E-11,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,40.0,NO REPORTA,COLOMBIA,COMERCIANTE,-,PRIMARIA,MASCULINO
2010-02-06,Sábado,03:40:00,EL ANHELO E-7,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-06,Sábado,10:36:00,BELLAVISTA E-8,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-07,Domingo,08:00:00,POLICARPA SALAVARRIETA E-15,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,MASCULINO
2010-02-07,Domingo,06:00:00,SAN JORGE E-11,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2010-02-07,Domingo,19:20:00,BRISAS DEL VOLADOR E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-07,Domingo,00:05:00,VILLA GLORIA E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15.0,SOLTERO,COLOMBIA,DELINCUENCIA,-,SECUNDARIA,MASCULINO
2010-02-07,Domingo,01:15:00,MIRADOR - NUTIBARA E-19,feb.,URBANA,SALON COMUNAL,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-07,Domingo,02:20:00,SAN CRISTOBAL E-4,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35.0,NO REPORTA,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-07,Domingo,07:40:00,DANUBIO AZUL E-5,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-07,Domingo,07:40:00,EL CODITO E-1,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-08,Lunes,10:00:00,LA ESTANZUELA E-14,feb.,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,MASCULINO
2010-02-08,Lunes,19:21:00,VILLA JUANITA E-18,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,MASCULINO
2010-02-09,Martes,21:45:00,LA BELLEZA E-4,feb.,URBANA,POTREROS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-09,Martes,18:50:00,BOYACA REAL E-10,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,CASADO,COLOMBIA,EMPLEADO PARTICULAR,DERECHO,SUPERIOR,MASCULINO
2010-02-09,Martes,20:24:00,SANTA ISABEL E-14,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-10,Miércoles,18:30:00,JUAN REY E-4,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-10,Miércoles,18:46:00,ISLA DEL SOL E-6,feb.,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,21.0,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2010-02-10,Miércoles,13:57:00,VILLA NYDIA E-1,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,34.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,FEMENINO
2010-02-11,Jueves,22:10:00,SANTA MATILDE E-16,feb.,URBANA,CONJUNTO RESIDENCIAL,ARMA DE FUEGO,A PIE,A PIE,22.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-11,Jueves,21:14:00,CHAPINERO CENTRAL E-2,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,NO REPORTA,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2010-02-11,Jueves,12:16:00,GILMAR E-11,feb.,URBANA,RESTAURANTES,ARMA DE FUEGO,A PIE,A PIE,45.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-12,Viernes,16:48:00,CARACOLI E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2010-02-13,Sábado,22:00:00,PATIO BONITO I E-8,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2010-02-13,Sábado,23:00:00,CARACOLI E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-13,Sábado,02:00:00,CENTENARIO E-9,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,MASCULINO
2010-02-13,Sábado,20:40:00,SAMPER MENDOZA E-14,feb.,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",CONTUNDENTES,A PIE,A PIE,26.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,FEMENINO
2010-02-13,Sábado,21:20:00,LA CABAÑA E-5,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25.0,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2010-02-13,Sábado,21:37:00,EL PARAISO E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,NO REPORTA,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2010-02-13,Sábado,22:04:00,BELLO HORIZONTE E-4,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,NO REPORTA,COLOMBIA,COMERCIANTE,-,PRIMARIA,MASCULINO
2010-02-13,Sábado,21:41:00,SANTA VIVIANA E-19,feb.,URBANA,FRENTE RESTAURANTE,ARMA DE FUEGO,A PIE,A PIE,14.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,FEMENINO
2010-02-14,Domingo,03:00:00,RINCONCITO E-11,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-14,Domingo,21:10:00,VEREDA SAN JOSE E-7,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,24.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-14,Domingo,02:45:00,VILLA ANITA E-8,feb.,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-14,Domingo,07:15:00,VALLADOLID E-8,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-14,Domingo,20:37:00,VENECIA E-6,feb.,URBANA,"MATADEROS, CARNICERIA Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,40.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2010-02-14,Domingo,21:58:00,DIANA TURBAY E-18,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR TAXI,39.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-14,Domingo,01:41:00,JUAN REY E-4,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2010-02-15,Lunes,07:05:00,CARVAJAL E-8,feb.,URBANA,LOTE BALDIO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-16,Martes,20:43:00,PERDOMO E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,32.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2010-02-16,Martes,12:43:00,LA VICTORIA E-4,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-17,Miércoles,23:30:00,VEINTE DE JULIO E-4,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,11.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-18,Jueves,04:30:00,EL CORTIJO E-10,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,15.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,MASCULINO
2010-02-19,Viernes,01:30:00,LOURDES E-2,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2010-02-19,Viernes,13:10:00,DANUBIO AZUL E-5,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2010-02-19,Viernes,19:35:00,LA RIVERA E-8,feb.,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,27.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-19,Viernes,20:23:00,NACIONES UNIDAS E-19,feb.,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,53.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-20,Sábado,22:15:00,RINCONCITO E-11,feb.,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,22.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-20,Sábado,21:05:00,LA CAMELIA E-16,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-20,Sábado,04:10:00,GRAN BRITALIA E-8,feb.,URBANA,FRENTE CONJUNTO - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,27.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-20,Sábado,02:57:00,MACARENA E-9,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,55.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-21,Domingo,03:00:00,EL TEJAR E-16,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR TAXI,22.0,NO REPORTA,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2010-02-21,Domingo,02:00:00,LA MARICHUELA E-5,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-21,Domingo,00:50:00,REPUBLICA DE CANADA E-4,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-21,Domingo,03:10:00,LIJACA E-1,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-21,Domingo,20:14:00,SAUCES - HORTALIZAS - RECUERDO E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,MASCULINO
2010-02-21,Domingo,02:38:00,MODELIA E-9,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,MASCULINO
2010-02-21,Domingo,01:41:00,LOS LAURELES E-7,feb.,URBANA,PARQUES,ARMA DE FUEGO,A PIE,A PIE,17.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-22,Lunes,02:50:00,CENTRO USME E-5,feb.,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,MASCULINO
2010-02-22,Lunes,07:39:00,LAS CRUCES E-3,feb.,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,54.0,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,FEMENINO
2010-02-24,Miércoles,20:45:00,PRADOS DE CASTILLA E-8,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,MASCULINO
2010-02-24,Miércoles,19:32:00,TOCHE E-7,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41.0,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,MASCULINO
2010-02-25,Jueves,17:00:00,CHICALA E-7,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,14.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2010-02-25,Jueves,03:00:00,DIANA TURBAY E-18,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2010-02-25,Jueves,12:30:00,SANTA HELENA E-11,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,39.0,CASADO,COLOMBIA,GANADERO,-,PRIMARIA,MASCULINO
2010-02-25,Jueves,14:56:00,SAN CARLOS E-6,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,FEMENINO
2010-02-26,Viernes,10:30:00,CIUDAD DE CALI E-8,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2010-02-26,Viernes,09:15:00,FRANCISCO JOSE DE CALDAS E-8,feb.,URBANA,PANADERIAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,41.0,CASADO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,FEMENINO
2010-02-27,Sábado,10:00:00,VILLA INES E-16,feb.,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,28.0,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,MASCULINO
2010-02-27,Sábado,15:00:00,EL PORVENIR E-5,feb.,URBANA,POTREROS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,MASCULINO
2010-02-27,Sábado,22:45:00,QUIROGA IHS ETAPA E-18,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-27,Sábado,05:20:00,JUAN PABLO II E-19,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,NO REPORTA,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,MASCULINO
2010-02-27,Sábado,02:45:00,SAN JOSE SUR E-18,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-27,Sábado,11:25:00,BRITALIA E-11,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,40.0,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-28,Domingo,13:30:00,SAN JORGE E-18,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2010-02-28,Domingo,03:30:00,VILLA NYDIA E-1,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-28,Domingo,21:15:00,SAN MARTIN DE LOBA E-4,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,MASCULINO
2010-02-28,Domingo,13:45:00,ISLA DEL SOL E-6,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,41.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2010-02-28,Domingo,01:10:00,PREDIO CORINTO E-11,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,29.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,FEMENINO
2010-02-28,Domingo,01:10:00,PREDIO CORINTO E-11,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,42.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2010-02-28,Domingo,05:45:00,SAN JORGE E-18,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-02-28,Domingo,06:25:00,SUBA CENTRO E-11,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,NO REPORTA,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2010-03-01,Lunes,06:06:00,QUINTA CAMACHO E-2,mar.,URBANA,FRENTE CONJUNTO - VIA PUBLICA,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,52.0,CASADO,COLOMBIA,RAMA JUDICIAL,DERECHO,SUPERIOR,MASCULINO
2010-03-01,Lunes,12:19:00,LOS ALAMOS E-10,mar.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,42.0,CASADO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
